Date,State,Confirmed,Deaths,Recovered
2020-04-06,Chandigarh,18,0,5
2020-04-06,Chhattisgarh,10,0,8
2020-04-06,Delhi,525,7,16
2020-04-06,Goa,7,0,0
2020-04-06,Gujarat,146,12,22
2020-04-06,Himachal Pradesh,18,2,1
2020-04-06,Haryana,110,2,29
2020-04-06,Jharkhand,4,0,0
2020-04-06,Jammu and Kashmir,109,2,4
2020-04-06,Karnataka,163,4,20
2020-04-06,Kerala,327,2,59
2020-04-06,Ladakh,14,0,10
2020-04-06,Maharashtra,868,52,70
2020-04-06,Manipur,2,0,1
2020-04-06,Madhya Pradesh,256,15,11
2020-04-06,Mizoram,1,0,0
2020-04-06,Nagaland,0,0,0
2020-04-06,Odisha,40,0,2
2020-04-06,Punjab,79,7,4
2020-04-06,Puducherry,5,0,0
2020-04-06,Rajasthan,301,2,25
2020-04-06,Telangana,364,11,45
2020-04-06,Tamil Nadu,621,6,13
2020-04-06,Tripura,1,0,0
2020-04-06,India,4777,134,394
2020-04-06,Uttar Pradesh,305,3,21
2020-04-06,Uttarakhand,31,0,4
2020-04-06,West Bengal,80,3,10
2020-04-07,Andaman and Nicobar Islands,10,0,0
2020-04-07,Andhra Pradesh,314,4,5
2020-04-07,Arunachal Pradesh,1,0,0
2020-04-07,Assam,28,0,0
2020-04-07,Bihar,38,1,15
2020-04-07,Chandigarh,18,0,7
2020-04-07,Chhattisgarh,10,0,9
2020-04-07,Delhi,576,9,20
2020-04-07,Goa,7,0,0
2020-04-07,Gujarat,175,14,25
2020-04-07,Himachal Pradesh,27,2,2
2020-04-07,Haryana,143,2,31
2020-04-07,Jharkhand,4,0,0
2020-04-07,Jammu and Kashmir,125,3,4
2020-04-07,Karnataka,175,4,25
2020-04-07,Kerala,336,2,71
2020-04-07,Ladakh,14,0,10
2020-04-07,Maharashtra,1018,64,79
2020-04-07,Manipur,2,0,1
2020-04-07,Madhya Pradesh,290,21,21
2020-04-07,Mizoram,1,0,0
2020-04-07,Nagaland,0,0,0
2020-04-07,Odisha,42,1,2
2020-04-07,Punjab,99,8,14
2020-04-07,Puducherry,5,0,1
2020-04-07,Rajasthan,343,2,25
2020-04-07,Telangana,404,11,45
2020-04-07,Tamil Nadu,690,7,19
2020-04-07,Tripura,1,0,0
2020-04-07,India,5350,161,469
2020-04-07,Uttar Pradesh,332,3,21
2020-04-07,Uttarakhand,31,0,4
2020-04-07,West Bengal,91,3,13
2020-04-08,Andaman and Nicobar Islands,11,0,0
2020-04-08,Andhra Pradesh,348,4,6
2020-04-08,Arunachal Pradesh,1,0,0
2020-04-08,Assam,28,0,0
2020-04-08,Bihar,39,1,15
2020-04-08,Chandigarh,18,0,7
2020-04-08,Chhattisgarh,10,0,9
2020-04-08,Delhi,669,9,21
2020-04-08,Goa,7,0,0
2020-04-08,Gujarat,186,16,25
2020-04-08,Himachal Pradesh,27,2,2
2020-04-08,Haryana,167,2,32
2020-04-08,Jharkhand,4,0,0
2020-04-08,Jammu and Kashmir,158,3,6
2020-04-08,Karnataka,181,5,28
2020-04-08,Kerala,345,2,84
2020-04-08,Ladakh,14,0,10
2020-04-08,Maharashtra,1135,72,117
2020-04-08,Manipur,2,0,1
2020-04-08,Madhya Pradesh,341,24,25
2020-04-08,Mizoram,1,0,0
2020-04-08,Nagaland,0,0,0
2020-04-08,Odisha,42,1,2
2020-04-08,Punjab,106,9,14
2020-04-08,Puducherry,5,0,1
2020-04-08,Rajasthan,383,3,45
2020-04-08,Telangana,453,11,45
2020-04-08,Tamil Nadu,738,8,21
2020-04-08,Tripura,1,0,0
2020-04-08,India,5915,181,565
2020-04-08,Uttar Pradesh,361,4,31
2020-04-08,Uttarakhand,35,0,5
2020-04-08,West Bengal,99,5,13
2020-04-09,Andaman and Nicobar Islands,11,0,10
2020-04-09,Andhra Pradesh,363,6,10
2020-04-09,Arunachal Pradesh,1,0,0
2020-04-09,Assam,29,0,0
2020-04-09,Bihar,58,1,15
2020-04-09,Chandigarh,18,0,7
2020-04-09,Chhattisgarh,18,0,9
2020-04-09,Delhi,720,12,25
2020-04-09,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-09,Goa,7,0,0
2020-04-09,Gujarat,262,18,26
2020-04-09,Himachal Pradesh,28,2,2
2020-04-09,Haryana,170,2,32
2020-04-09,Jharkhand,13,1,0
2020-04-09,Jammu and Kashmir,184,4,6
2020-04-09,Karnataka,197,6,30
2020-04-09,Kerala,357,2,97
2020-04-09,Ladakh,14,0,10
2020-04-09,Maharashtra,1364,97,125
2020-04-09,Manipur,2,0,1
2020-04-09,Madhya Pradesh,411,33,25
2020-04-09,Mizoram,1,0,0
2020-04-09,Nagaland,0,0,0
2020-04-09,Odisha,48,1,2
2020-04-09,Punjab,130,10,18
2020-04-09,Puducherry,5,0,1
2020-04-09,Rajasthan,463,3,60
2020-04-09,Telangana,471,12,45
2020-04-09,Tamil Nadu,834,8,27
2020-04-09,Tripura,1,0,0
2020-04-09,India,6728,227,635
2020-04-09,Uttar Pradesh,410,4,31
2020-04-09,Uttarakhand,35,0,5
2020-04-09,West Bengal,103,5,16
2020-04-10,Andaman and Nicobar Islands,11,0,10
2020-04-10,Andhra Pradesh,381,6,10
2020-04-10,Arunachal Pradesh,1,0,0
2020-04-10,Assam,29,1,0
2020-04-10,Bihar,60,1,15
2020-04-10,Chandigarh,19,0,7
2020-04-10,Chhattisgarh,18,0,9
2020-04-10,Delhi,903,14,27
2020-04-10,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-10,Goa,7,0,1
2020-04-10,Gujarat,378,19,33
2020-04-10,Himachal Pradesh,28,2,2
2020-04-10,Haryana,176,2,36
2020-04-10,Jharkhand,14,1,0
2020-04-10,Jammu and Kashmir,207,4,6
2020-04-10,Karnataka,207,6,34
2020-04-10,Kerala,364,2,124
2020-04-10,Ladakh,15,0,11
2020-04-10,Maharashtra,1574,110,188
2020-04-10,Manipur,2,0,1
2020-04-10,Madhya Pradesh,451,36,37
2020-04-10,Mizoram,1,0,0
2020-04-10,Nagaland,0,0,0
2020-04-10,Odisha,50,1,12
2020-04-10,Punjab,151,11,20
2020-04-10,Puducherry,7,0,1
2020-04-10,Rajasthan,561,3,60
2020-04-10,Telangana,487,12,45
2020-04-10,Tamil Nadu,911,9,44
2020-04-10,Tripura,2,0,0
2020-04-10,India,7599,249,786
2020-04-10,Uttar Pradesh,433,4,32
2020-04-10,Uttarakhand,35,0,5
2020-04-10,West Bengal,116,5,16
2020-04-11,Andaman and Nicobar Islands,11,0,10
2020-04-11,Andhra Pradesh,405,6,10
2020-04-11,Arunachal Pradesh,1,0,0
2020-04-11,Assam,29,1,0
2020-04-11,Bihar,64,1,15
2020-04-11,Chandigarh,19,0,7
2020-04-11,Chhattisgarh,25,0,9
2020-04-11,Delhi,1069,19,27
2020-04-11,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-11,Goa,7,0,5
2020-04-11,Gujarat,468,22,44
2020-04-11,Himachal Pradesh,32,2,8
2020-04-11,Haryana,179,2,36
2020-04-11,Jharkhand,17,1,0
2020-04-11,Jammu and Kashmir,224,4,6
2020-04-11,Karnataka,215,6,39
2020-04-11,Kerala,374,3,143
2020-04-11,Ladakh,15,0,11
2020-04-11,Maharashtra,1761,127,208
2020-04-11,Manipur,2,0,1
2020-04-11,Madhya Pradesh,529,40,38
2020-04-11,Mizoram,1,0,0
2020-04-11,Nagaland,0,0,0
2020-04-11,Odisha,54,1,12
2020-04-11,Punjab,158,12,20
2020-04-11,Puducherry,7,0,1
2020-04-11,Rajasthan,700,9,116
2020-04-11,Telangana,503,14,96
2020-04-11,Tamil Nadu,969,10,44
2020-04-11,Tripura,2,0,0
2020-04-11,India,8453,290,972
2020-04-11,Uttar Pradesh,452,5,45
2020-04-11,Uttarakhand,35,0,5
2020-04-11,West Bengal,126,5,16
2020-04-12,Andaman and Nicobar Islands,11,0,10
2020-04-12,Andhra Pradesh,420,7,12
2020-04-12,Arunachal Pradesh,1,0,0
2020-04-12,Assam,30,1,0
2020-04-12,Bihar,64,1,26
2020-04-12,Chandigarh,21,0,7
2020-04-12,Chhattisgarh,31,0,10
2020-04-12,Delhi,1154,24,28
2020-04-12,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-12,Goa,7,0,5
2020-04-12,Gujarat,516,24,44
2020-04-12,Himachal Pradesh,32,2,12
2020-04-12,Haryana,195,3,44
2020-04-12,Jharkhand,19,2,0
2020-04-12,Jammu and Kashmir,245,4,6
2020-04-12,Karnataka,232,6,54
2020-04-12,Kerala,376,3,179
2020-04-12,Ladakh,15,0,11
2020-04-12,Maharashtra,1982,149,217
2020-04-12,Manipur,2,0,1
2020-04-12,Madhya Pradesh,562,43,41
2020-04-12,Mizoram,1,0,0
2020-04-12,Nagaland,0,0,0
2020-04-12,Odisha,54,1,12
2020-04-12,Punjab,170,12,23
2020-04-12,Puducherry,7,0,1
2020-04-12,Rajasthan,804,11,121
2020-04-12,Telangana,531,16,103
2020-04-12,Tamil Nadu,1075,11,50
2020-04-12,Tripura,2,0,0
2020-04-12,India,9211,332,1086
2020-04-12,Uttar Pradesh,483,5,45
2020-04-12,Uttarakhand,35,0,5
2020-04-12,West Bengal,134,7,19
2020-04-13,Andaman and Nicobar Islands,11,0,10
2020-04-13,Andhra Pradesh,439,7,12
2020-04-13,Arunachal Pradesh,1,0,0
2020-04-13,Assam,32,1,0
2020-04-13,Bihar,66,1,28
2020-04-13,Chandigarh,21,0,7
2020-04-13,Chhattisgarh,31,0,10
2020-04-13,Delhi,1510,28,31
2020-04-13,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-13,Goa,7,0,5
2020-04-13,Gujarat,572,26,54
2020-04-13,Himachal Pradesh,32,2,12
2020-04-13,Haryana,196,3,51
2020-04-13,Jharkhand,24,2,0
2020-04-13,Jammu and Kashmir,270,4,16
2020-04-13,Karnataka,247,8,60
2020-04-13,Kerala,379,3,198
2020-04-13,Ladakh,17,0,12
2020-04-13,Maharashtra,2334,160,229
2020-04-13,Meghalaya,1,0,0
2020-04-13,Manipur,2,0,1
2020-04-13,Madhya Pradesh,614,50,51
2020-04-13,Mizoram,1,0,0
2020-04-13,Nagaland,0,0,0
2020-04-13,Odisha,55,1,18
2020-04-13,Punjab,176,12,25
2020-04-13,Puducherry,7,0,1
2020-04-13,Rajasthan,897,11,121
2020-04-13,Telangana,592,17,103
2020-04-13,Tamil Nadu,1173,11,58
2020-04-13,Tripura,2,0,0
2020-04-13,India,10454,359,1198
2020-04-13,Uttar Pradesh,558,5,49
2020-04-13,Uttarakhand,35,0,7
2020-04-13,West Bengal,152,7,29
2020-04-14,Andaman and Nicobar Islands,11,0,10
2020-04-14,Andhra Pradesh,484,11,16
2020-04-14,Arunachal Pradesh,1,0,0
2020-04-14,Assam,33,1,0
2020-04-14,Bihar,66,1,29
2020-04-14,Chandigarh,21,0,7
2020-04-14,Chhattisgarh,33,0,13
2020-04-14,Delhi,1561,30,31
2020-04-14,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-14,Goa,7,0,5
2020-04-14,Gujarat,650,28,59
2020-04-14,Himachal Pradesh,33,2,13
2020-04-14,Haryana,198,3,55
2020-04-14,Jharkhand,27,2,0
2020-04-14,Jammu and Kashmir,278,4,30
2020-04-14,Karnataka,260,10,71
2020-04-14,Kerala,387,3,211
2020-04-14,Ladakh,17,0,12
2020-04-14,Maharashtra,2680,178,259
2020-04-14,Meghalaya,1,0,0
2020-04-14,Manipur,2,0,1
2020-04-14,Madhya Pradesh,741,53,64
2020-04-14,Mizoram,1,0,0
2020-04-14,Nagaland,0,0,0
2020-04-14,Odisha,60,1,18
2020-04-14,Punjab,184,13,27
2020-04-14,Puducherry,7,0,1
2020-04-14,Rajasthan,1005,11,147
2020-04-14,Telangana,644,18,110
2020-04-14,Tamil Nadu,1204,12,81
2020-04-14,Tripura,2,0,0
2020-04-14,India,11485,396,1365
2020-04-14,Uttar Pradesh,660,8,50
2020-04-14,Uttarakhand,37,0,9
2020-04-14,West Bengal,190,7,36
2020-04-15,Andaman and Nicobar Islands,11,0,10
2020-04-15,Andhra Pradesh,525,14,20
2020-04-15,Arunachal Pradesh,1,0,1
2020-04-15,Assam,33,1,2
2020-04-15,Bihar,72,1,29
2020-04-15,Chandigarh,21,0,9
2020-04-15,Chhattisgarh,33,0,17
2020-04-15,Delhi,1578,32,41
2020-04-15,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-15,Goa,7,0,6
2020-04-15,Gujarat,766,33,64
2020-04-15,Himachal Pradesh,35,2,13
2020-04-15,Haryana,204,3,57
2020-04-15,Jharkhand,28,2,0
2020-04-15,Jammu and Kashmir,300,4,36
2020-04-15,Karnataka,279,12,80
2020-04-15,Kerala,388,3,218
2020-04-15,Ladakh,18,0,12
2020-04-15,Maharashtra,2916,187,295
2020-04-15,Meghalaya,7,1,0
2020-04-15,Manipur,2,0,1
2020-04-15,Madhya Pradesh,938,53,64
2020-04-15,Mizoram,1,0,0
2020-04-15,Nagaland,0,0,0
2020-04-15,Odisha,60,1,19
2020-04-15,Punjab,186,13,27
2020-04-15,Puducherry,7,0,1
2020-04-15,Rajasthan,1076,11,147
2020-04-15,Telangana,650,18,118
2020-04-15,Tamil Nadu,1242,14,118
2020-04-15,Tripura,2,0,1
2020-04-15,India,12371,423,1509
2020-04-15,Uttar Pradesh,735,11,57
2020-04-15,Uttarakhand,37,0,9
2020-04-15,West Bengal,213,7,37
2020-04-16,Andaman and Nicobar Islands,11,0,11
2020-04-16,Andhra Pradesh,534,14,20
2020-04-16,Arunachal Pradesh,1,0,1
2020-04-16,Assam,35,1,5
2020-04-16,Bihar,83,1,37
2020-04-16,Chandigarh,21,0,9
2020-04-16,Chhattisgarh,36,0,23
2020-04-16,Delhi,1640,38,52
2020-04-16,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-16,Goa,7,0,6
2020-04-16,Gujarat,929,36,73
2020-04-16,Himachal Pradesh,35,2,16
2020-04-16,Haryana,215,3,65
2020-04-16,Jharkhand,29,2,0
2020-04-16,Jammu and Kashmir,314,4,38
2020-04-16,Karnataka,315,13,82
2020-04-16,Kerala,395,3,245
2020-04-16,Ladakh,18,0,14
2020-04-16,Maharashtra,3201,194,300
2020-04-16,Meghalaya,9,1,0
2020-04-16,Manipur,2,0,1
2020-04-16,Madhya Pradesh,1164,55,70
2020-04-16,Mizoram,1,0,0
2020-04-16,Nagaland,0,0,0
2020-04-16,Odisha,60,1,19
2020-04-16,Punjab,197,14,29
2020-04-16,Puducherry,7,0,1
2020-04-16,Rajasthan,1131,11,164
2020-04-16,Telangana,700,18,186
2020-04-16,Tamil Nadu,1267,15,180
2020-04-16,Tripura,2,0,1
2020-04-16,India,13432,449,1767
2020-04-16,Uttar Pradesh,805,13,68
2020-04-16,Uttarakhand,37,0,9
2020-04-16,West Bengal,231,10,42
2020-04-17,Andaman and Nicobar Islands,12,0,11
2020-04-17,Andhra Pradesh,572,14,35
2020-04-17,Arunachal Pradesh,1,0,1
2020-04-17,Assam,35,1,9
2020-04-17,Bihar,85,1,37
2020-04-17,Chandigarh,21,0,9
2020-04-17,Chhattisgarh,36,0,24
2020-04-17,Delhi,1707,42,72
2020-04-17,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-17,Goa,7,0,6
2020-04-17,Gujarat,1099,41,86
2020-04-17,Himachal Pradesh,38,2,16
2020-04-17,Haryana,223,3,86
2020-04-17,Jharkhand,32,2,0
2020-04-17,Jammu and Kashmir,328,5,42
2020-04-17,Karnataka,359,13,88
2020-04-17,Kerala,396,3,255
2020-04-17,Ladakh,18,0,14
2020-04-17,Maharashtra,3321,201,331
2020-04-17,Meghalaya,9,1,0
2020-04-17,Manipur,2,0,1
2020-04-17,Madhya Pradesh,1310,69,70
2020-04-17,Mizoram,1,0,0
2020-04-17,Nagaland,0,0,0
2020-04-17,Odisha,60,1,21
2020-04-17,Punjab,211,14,30
2020-04-17,Puducherry,7,0,1
2020-04-17,Rajasthan,1229,17,183
2020-04-17,Telangana,766,18,186
2020-04-17,Tamil Nadu,1323,15,283
2020-04-17,Tripura,2,0,1
2020-04-17,India,14354,487,2040
2020-04-17,Uttar Pradesh,849,14,82
2020-04-17,Uttarakhand,40,0,9
2020-04-17,West Bengal,255,10,51
2020-04-18,Andaman and Nicobar Islands,14,0,11
2020-04-18,Andhra Pradesh,603,16,42
2020-04-18,Arunachal Pradesh,1,0,1
2020-04-18,Assam,35,1,12
2020-04-18,Bihar,86,2,42
2020-04-18,Chandigarh,23,0,9
2020-04-18,Chhattisgarh,36,0,25
2020-04-18,Delhi,1893,43,207
2020-04-18,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-18,Goa,7,0,6
2020-04-18,Gujarat,1376,53,93
2020-04-18,Himachal Pradesh,39,2,16
2020-04-18,Haryana,232,3,100
2020-04-18,Jharkhand,33,2,0
2020-04-18,Jammu and Kashmir,341,5,51
2020-04-18,Karnataka,384,14,104
2020-04-18,Kerala,400,3,257
2020-04-18,Ladakh,18,0,14
2020-04-18,Maharashtra,3648,211,365
2020-04-18,Meghalaya,11,1,0
2020-04-18,Manipur,2,0,1
2020-04-18,Madhya Pradesh,1402,69,127
2020-04-18,Mizoram,1,0,0
2020-04-18,Nagaland,0,0,0
2020-04-18,Odisha,61,1,24
2020-04-18,Punjab,234,16,31
2020-04-18,Puducherry,7,0,4
2020-04-18,Rajasthan,1351,21,200
2020-04-18,Telangana,809,18,186
2020-04-18,Tamil Nadu,1372,15,365
2020-04-18,Tripura,2,0,1
2020-04-18,India,15725,522,2466
2020-04-18,Uttar Pradesh,975,14,108
2020-04-18,Uttarakhand,42,0,9
2020-04-18,West Bengal,287,12,55
2020-04-19,Andaman and Nicobar Islands,15,0,11
2020-04-19,Andhra Pradesh,647,17,65
2020-04-19,Arunachal Pradesh,1,0,1
2020-04-19,Assam,35,1,17
2020-04-19,Bihar,96,2,42
2020-04-19,Chandigarh,26,0,13
2020-04-19,Chhattisgarh,36,0,25
2020-04-19,Delhi,2003,45,290
2020-04-19,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-19,Goa,7,0,7
2020-04-19,Gujarat,1743,63,105
2020-04-19,Himachal Pradesh,39,2,16
2020-04-19,Haryana,250,3,104
2020-04-19,Jharkhand,41,2,0
2020-04-19,Jammu and Kashmir,354,5,56
2020-04-19,Karnataka,390,16,111
2020-04-19,Kerala,402,3,270
2020-04-19,Ladakh,18,0,14
2020-04-19,Maharashtra,4200,223,507
2020-04-19,Meghalaya,11,1,0
2020-04-19,Manipur,2,0,1
2020-04-19,Madhya Pradesh,1407,72,131
2020-04-19,Mizoram,1,0,0
2020-04-19,Nagaland,0,0,0
2020-04-19,Odisha,61,1,24
2020-04-19,Punjab,244,16,37
2020-04-19,Puducherry,7,0,4
2020-04-19,Rajasthan,1478,23,205
2020-04-19,Telangana,858,21,186
2020-04-19,Tamil Nadu,1477,15,411
2020-04-19,Tripura,2,0,1
2020-04-19,India,17305,560,2854
2020-04-19,Uttar Pradesh,1100,17,127
2020-04-19,Uttarakhand,44,0,11
2020-04-19,West Bengal,310,12,62
2020-04-20,Andaman and Nicobar Islands,16,0,11
2020-04-20,Andhra Pradesh,722,20,92
2020-04-20,Arunachal Pradesh,1,0,1
2020-04-20,Assam,35,1,19
2020-04-20,Bihar,113,2,42
2020-04-20,Chandigarh,26,0,14
2020-04-20,Chhattisgarh,36,0,25
2020-04-20,Delhi,2081,47,431
2020-04-20,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-20,Goa,7,0,7
2020-04-20,Gujarat,1939,71,131
2020-04-20,Himachal Pradesh,39,2,16
2020-04-20,Haryana,251,3,141
2020-04-20,Jharkhand,46,2,4
2020-04-20,Jammu and Kashmir,368,5,71
2020-04-20,Karnataka,408,16,112
2020-04-20,Kerala,408,3,291
2020-04-20,Ladakh,18,0,14
2020-04-20,Maharashtra,4666,232,572
2020-04-20,Meghalaya,11,1,0
2020-04-20,Manipur,2,0,2
2020-04-20,Madhya Pradesh,1485,76,138
2020-04-20,Mizoram,1,0,0
2020-04-20,Nagaland,0,0,0
2020-04-20,Odisha,74,1,24
2020-04-20,Punjab,245,16,38
2020-04-20,Puducherry,7,0,4
2020-04-20,Rajasthan,1576,25,205
2020-04-20,Telangana,872,23,186
2020-04-20,Tamil Nadu,1520,17,457
2020-04-20,Tripura,2,0,1
2020-04-20,India,18544,593,3273
2020-04-20,Uttar Pradesh,1184,18,140
2020-04-20,Uttarakhand,46,0,18
2020-04-20,West Bengal,339,12,66
2020-04-21,Andaman and Nicobar Islands,17,0,11
2020-04-21,Andhra Pradesh,757,22,96
2020-04-21,Arunachal Pradesh,1,0,1
2020-04-21,Assam,35,1,19
2020-04-21,Bihar,126,2,42
2020-04-21,Chandigarh,27,0,14
2020-04-21,Chhattisgarh,36,0,25
2020-04-21,Delhi,2156,47,611
2020-04-21,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-21,Goa,7,0,7
2020-04-21,Gujarat,2178,90,139
2020-04-21,Himachal Pradesh,39,2,16
2020-04-21,Haryana,255,3,147
2020-04-21,Jharkhand,46,2,4
2020-04-21,Jammu and Kashmir,380,5,81
2020-04-21,Karnataka,418,17,129
2020-04-21,Kerala,427,3,307
2020-04-21,Ladakh,18,0,14
2020-04-21,Maharashtra,5218,251,722
2020-04-21,Meghalaya,12,1,0
2020-04-21,Manipur,2,0,2
2020-04-21,Madhya Pradesh,1552,80,148
2020-04-21,Mizoram,1,0,0
2020-04-21,Nagaland,0,0,0
2020-04-21,Odisha,79,1,30
2020-04-21,Punjab,251,16,49
2020-04-21,Puducherry,7,0,4
2020-04-21,Rajasthan,1735,26,274
2020-04-21,Telangana,928,23,194
2020-04-21,Tamil Nadu,1596,18,635
2020-04-21,Tripura,2,0,1
2020-04-21,India,20081,646,3976
2020-04-21,Uttar Pradesh,1337,21,162
2020-04-21,Uttarakhand,46,0,19
2020-04-21,West Bengal,392,15,73
2020-04-22,Andaman and Nicobar Islands,18,0,11
2020-04-22,Andhra Pradesh,813,24,120
2020-04-22,Arunachal Pradesh,1,0,1
2020-04-22,Assam,35,1,19
2020-04-22,Bihar,143,2,42
2020-04-22,Chandigarh,27,0,14
2020-04-22,Chhattisgarh,36,0,28
2020-04-22,Delhi,2248,48,724
2020-04-22,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-22,Goa,7,0,7
2020-04-22,Gujarat,2407,103,179
2020-04-22,Himachal Pradesh,39,2,16
2020-04-22,Haryana,264,3,158
2020-04-22,Jharkhand,46,2,4
2020-04-22,Jammu and Kashmir,407,5,92
2020-04-22,Karnataka,427,17,131
2020-04-22,Kerala,438,3,308
2020-04-22,Ladakh,18,0,14
2020-04-22,Maharashtra,5649,269,789
2020-04-22,Meghalaya,12,1,0
2020-04-22,Manipur,2,0,2
2020-04-22,Madhya Pradesh,1587,80,152
2020-04-22,Mizoram,1,0,0
2020-04-22,Nagaland,0,0,0
2020-04-22,Odisha,83,1,32
2020-04-22,Punjab,278,16,53
2020-04-22,Puducherry,7,0,4
2020-04-22,Rajasthan,1888,27,344
2020-04-22,Telangana,943,24,194
2020-04-22,Tamil Nadu,1629,18,662
2020-04-22,Tripura,2,0,1
2020-04-22,India,21373,682,4370
2020-04-22,Uttar Pradesh,1449,21,173
2020-04-22,Uttarakhand,46,0,23
2020-04-22,West Bengal,423,15,73
2020-04-23,Andaman and Nicobar Islands,22,0,11
2020-04-23,Andhra Pradesh,893,27,141
2020-04-23,Arunachal Pradesh,1,0,1
2020-04-23,Assam,36,1,19
2020-04-23,Bihar,170,2,44
2020-04-23,Chandigarh,27,0,14
2020-04-23,Chhattisgarh,36,0,30
2020-04-23,Delhi,2376,50,808
2020-04-23,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-23,Goa,7,0,7
2020-04-23,Gujarat,2624,112,258
2020-04-23,Himachal Pradesh,40,2,18
2020-04-23,Haryana,270,3,170
2020-04-23,Jharkhand,53,3,8
2020-04-23,Jammu and Kashmir,434,5,92
2020-04-23,Karnataka,445,17,145
2020-04-23,Kerala,448,3,316
2020-04-23,Ladakh,18,0,16
2020-04-23,Maharashtra,6427,283,840
2020-04-23,Meghalaya,12,1,0
2020-04-23,Manipur,2,0,2
2020-04-23,Madhya Pradesh,1687,83,203
2020-04-23,Mizoram,1,0,0
2020-04-23,Nagaland,0,0,0
2020-04-23,Odisha,89,1,33
2020-04-23,Punjab,283,17,66
2020-04-23,Puducherry,7,0,4
2020-04-23,Rajasthan,1964,28,451
2020-04-23,Telangana,970,25,252
2020-04-23,Tamil Nadu,1683,20,752
2020-04-23,Tripura,2,0,2
2020-04-23,India,23040,722,5012
2020-04-23,Uttar Pradesh,1510,24,206
2020-04-23,Uttarakhand,47,0,24
2020-04-23,West Bengal,456,15,79
2020-04-24,Andaman and Nicobar Islands,29,0,11
2020-04-24,Andhra Pradesh,955,29,145
2020-04-24,Arunachal Pradesh,1,0,1
2020-04-24,Assam,36,1,19
2020-04-24,Bihar,223,2,44
2020-04-24,Chandigarh,27,0,15
2020-04-24,Chhattisgarh,36,0,30
2020-04-24,Delhi,2514,53,857
2020-04-24,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-24,Goa,7,0,7
2020-04-24,Gujarat,2815,127,265
2020-04-24,Himachal Pradesh,40,2,18
2020-04-24,Haryana,275,3,186
2020-04-24,Jharkhand,59,3,8
2020-04-24,Jammu and Kashmir,454,5,109
2020-04-24,Karnataka,474,18,152
2020-04-24,Kerala,451,4,331
2020-04-24,Ladakh,18,0,16
2020-04-24,Maharashtra,6817,301,957
2020-04-24,Meghalaya,12,1,0
2020-04-24,Manipur,2,0,2
2020-04-24,Madhya Pradesh,1846,92,210
2020-04-24,Mizoram,1,0,0
2020-04-24,Nagaland,0,0,0
2020-04-24,Odisha,94,1,33
2020-04-24,Punjab,298,17,70
2020-04-24,Puducherry,7,0,4
2020-04-24,Rajasthan,2034,32,493
2020-04-24,Telangana,983,25,291
2020-04-24,Tamil Nadu,1755,22,866
2020-04-24,Tripura,2,0,2
2020-04-24,India,24448,781,5496
2020-04-24,Uttar Pradesh,1621,25,226
2020-04-24,Uttarakhand,48,0,25
2020-04-24,West Bengal,514,18,103
2020-04-25,Andaman and Nicobar Islands,33,0,11
2020-04-25,Andhra Pradesh,1016,31,171
2020-04-25,Arunachal Pradesh,1,0,1
2020-04-25,Assam,36,1,19
2020-04-25,Bihar,251,2,45
2020-04-25,Chandigarh,28,0,15
2020-04-25,Chhattisgarh,37,0,32
2020-04-25,Delhi,2625,54,869
2020-04-25,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-25,Goa,7,0,7
2020-04-25,Gujarat,3071,133,282
2020-04-25,Himachal Pradesh,40,2,22
2020-04-25,Haryana,287,3,191
2020-04-25,Jharkhand,67,3,8
2020-04-25,Jammu and Kashmir,494,6,112
2020-04-25,Karnataka,500,18,158
2020-04-25,Kerala,458,4,338
2020-04-25,Ladakh,20,0,16
2020-04-25,Maharashtra,7628,323,1076
2020-04-25,Meghalaya,12,1,0
2020-04-25,Manipur,2,0,2
2020-04-25,Madhya Pradesh,1945,99,281
2020-04-25,Mizoram,1,0,0
2020-04-25,Nagaland,0,0,0
2020-04-25,Odisha,100,1,34
2020-04-25,Punjab,308,17,72
2020-04-25,Puducherry,8,0,4
2020-04-25,Rajasthan,2083,34,513
2020-04-25,Telangana,990,25,307
2020-04-25,Tamil Nadu,1821,23,960
2020-04-25,Tripura,2,0,2
2020-04-25,India,26283,825,5938
2020-04-25,Uttar Pradesh,1793,27,261
2020-04-25,Uttarakhand,48,0,26
