dep,date,Recovered,Deaths
76,2020-10-08,1021,205
77,2020-10-08,3178,743
78,2020-10-08,2846,574
79,2020-10-08,77,24
80,2020-10-08,805,241
81,2020-10-08,165,26
82,2020-10-08,75,10
83,2020-10-08,1214,161
84,2020-10-08,420,67
85,2020-10-08,316,45
86,2020-10-08,179,44
87,2020-10-08,172,39
88,2020-10-08,773,269
89,2020-10-08,455,95
90,2020-10-08,581,201
91,2020-10-08,3160,660
92,2020-10-08,5681,1171
93,2020-10-08,4891,1092
94,2020-10-08,5218,1286
95,2020-10-08,3266,786
971,2020-10-08,396,95
972,2020-10-08,142,22
973,2020-10-08,1738,65
974,2020-10-08,418,23
976,2020-10-08,460,29
01,2020-10-09,521,113
02,2020-10-09,1193,290
03,2020-10-09,256,46
04,2020-10-09,167,17
05,2020-10-09,162,22
06,2020-10-09,1199,225
07,2020-10-09,471,121
08,2020-10-09,240,65
09,2020-10-09,46,3
10,2020-10-09,685,137
11,2020-10-09,263,62
12,2020-10-09,182,26
13,2020-10-09,5507,708
14,2020-10-09,415,90
15,2020-10-09,73,16
16,2020-10-09,73,14
17,2020-10-09,173,57
18,2020-10-09,230,96
19,2020-10-09,177,43
21,2020-10-09,1014,263
22,2020-10-09,261,43
23,2020-10-09,93,16
24,2020-10-09,116,14
25,2020-10-09,668,154
26,2020-10-09,579,133
27,2020-10-09,334,98
28,2020-10-09,647,148
29,2020-10-09,231,48
2A,2020-10-09,173,50
2B,2020-10-09,132,16
30,2020-10-09,476,112
31,2020-10-09,1067,116
32,2020-10-09,102,29
33,2020-10-09,1352,208
34,2020-10-09,999,155
35,2020-10-09,623,104
36,2020-10-09,204,82
37,2020-10-09,454,103
38,2020-10-09,998,188
39,2020-10-09,341,61
40,2020-10-09,95,15
41,2020-10-09,366,70
42,2020-10-09,1218,287
43,2020-10-09,136,20
44,2020-10-09,890,185
45,2020-10-09,748,114
46,2020-10-09,73,22
47,2020-10-09,120,14
48,2020-10-09,33,1
49,2020-10-09,779,151
50,2020-10-09,203,55
51,2020-10-09,1131,288
52,2020-10-09,282,94
53,2020-10-09,271,49
54,2020-10-09,1373,373
55,2020-10-09,515,105
56,2020-10-09,479,102
57,2020-10-09,2731,870
58,2020-10-09,117,28
59,2020-10-09,3209,741
60,2020-10-09,1337,439
61,2020-10-09,288,48
62,2020-10-09,1684,356
63,2020-10-09,277,64
64,2020-10-09,312,42
65,2020-10-09,180,27
66,2020-10-09,331,40
67,2020-10-09,2920,710
68,2020-10-09,3259,843
69,2020-10-09,4013,762
70,2020-10-09,314,78
71,2020-10-09,879,219
72,2020-10-09,518,99
73,2020-10-09,487,83
74,2020-10-09,1015,178
75,2020-10-09,7489,1913
76,2020-10-09,1035,206
77,2020-10-09,3195,744
78,2020-10-09,2860,575
79,2020-10-09,79,24
80,2020-10-09,809,243
81,2020-10-09,168,26
82,2020-10-09,76,10
83,2020-10-09,1218,162
84,2020-10-09,425,68
85,2020-10-09,317,45
86,2020-10-09,179,44
87,2020-10-09,172,40
88,2020-10-09,773,269
89,2020-10-09,456,95
90,2020-10-09,582,201
91,2020-10-09,3175,660
92,2020-10-09,5701,1175
93,2020-10-09,4914,1094
94,2020-10-09,5235,1290
95,2020-10-09,3277,788
971,2020-10-09,417,99
972,2020-10-09,144,22
973,2020-10-09,1740,65
974,2020-10-09,419,23
976,2020-10-09,462,29
01,2020-10-10,523,114
02,2020-10-10,1202,291
03,2020-10-10,259,47
04,2020-10-10,167,17
05,2020-10-10,164,22
06,2020-10-10,1204,227
07,2020-10-10,471,121
08,2020-10-10,240,65
09,2020-10-10,46,3
10,2020-10-10,686,137
11,2020-10-10,263,62
12,2020-10-10,183,26
13,2020-10-10,5550,715
14,2020-10-10,417,90
15,2020-10-10,74,16
16,2020-10-10,73,14
17,2020-10-10,175,57
18,2020-10-10,232,97
19,2020-10-10,178,43
21,2020-10-10,1015,263
22,2020-10-10,262,43
23,2020-10-10,93,16
24,2020-10-10,116,14
25,2020-10-10,668,154
26,2020-10-10,582,134
27,2020-10-10,335,98
28,2020-10-10,649,148
29,2020-10-10,233,48
2A,2020-10-10,174,50
2B,2020-10-10,134,16
30,2020-10-10,480,112
31,2020-10-10,1091,117
32,2020-10-10,102,29
33,2020-10-10,1360,209
34,2020-10-10,1009,155
35,2020-10-10,627,105
36,2020-10-10,206,82
37,2020-10-10,454,103
38,2020-10-10,1012,189
39,2020-10-10,341,61
40,2020-10-10,96,16
41,2020-10-10,366,70
42,2020-10-10,1240,289
43,2020-10-10,140,20
44,2020-10-10,893,186
45,2020-10-10,749,114
46,2020-10-10,74,22
47,2020-10-10,121,14
48,2020-10-10,35,2
49,2020-10-10,790,151
50,2020-10-10,204,55
51,2020-10-10,1132,288
52,2020-10-10,283,94
53,2020-10-10,271,49
54,2020-10-10,1376,373
55,2020-10-10,515,105
56,2020-10-10,480,102
57,2020-10-10,2733,870
58,2020-10-10,118,28
59,2020-10-10,3237,747
60,2020-10-10,1341,439
61,2020-10-10,289,49
62,2020-10-10,1688,356
63,2020-10-10,280,64
64,2020-10-10,315,42
65,2020-10-10,182,27
66,2020-10-10,332,40
67,2020-10-10,2924,711
68,2020-10-10,3261,844
69,2020-10-10,4040,763
70,2020-10-10,315,78
71,2020-10-10,881,219
72,2020-10-10,523,99
73,2020-10-10,490,84
74,2020-10-10,1017,178
75,2020-10-10,7519,1917
76,2020-10-10,1039,208
77,2020-10-10,3207,748
78,2020-10-10,2871,575
79,2020-10-10,79,24
80,2020-10-10,813,243
81,2020-10-10,170,26
82,2020-10-10,79,10
83,2020-10-10,1221,163
84,2020-10-10,432,68
85,2020-10-10,319,45
86,2020-10-10,179,44
87,2020-10-10,173,40
88,2020-10-10,773,269
89,2020-10-10,456,95
90,2020-10-10,583,201
91,2020-10-10,3199,661
92,2020-10-10,5721,1175
93,2020-10-10,4917,1096
94,2020-10-10,5246,1292
95,2020-10-10,3289,789
971,2020-10-10,436,101
972,2020-10-10,146,22
973,2020-10-10,1745,65
974,2020-10-10,424,24
976,2020-10-10,463,29
01,2020-10-11,523,114
02,2020-10-11,1202,291
03,2020-10-11,259,47
04,2020-10-11,167,17
05,2020-10-11,164,22
06,2020-10-11,1206,227
07,2020-10-11,471,121
08,2020-10-11,241,65
09,2020-10-11,46,3
10,2020-10-11,688,138
11,2020-10-11,264,62
12,2020-10-11,184,28
13,2020-10-11,5568,717
14,2020-10-11,419,90
15,2020-10-11,74,16
16,2020-10-11,73,14
17,2020-10-11,175,57
18,2020-10-11,233,98
19,2020-10-11,178,43
21,2020-10-11,1015,263
22,2020-10-11,262,43
23,2020-10-11,93,16
24,2020-10-11,116,14
25,2020-10-11,669,154
26,2020-10-11,582,135
27,2020-10-11,335,99
28,2020-10-11,649,148
29,2020-10-11,233,48
2A,2020-10-11,175,50
2B,2020-10-11,134,16
30,2020-10-11,485,114
31,2020-10-11,1096,117
32,2020-10-11,102,29
33,2020-10-11,1361,209
34,2020-10-11,1010,155
35,2020-10-11,627,105
36,2020-10-11,206,82
37,2020-10-11,458,103
38,2020-10-11,1014,189
39,2020-10-11,341,61
40,2020-10-11,96,16
41,2020-10-11,366,70
42,2020-10-11,1245,289
43,2020-10-11,140,20
44,2020-10-11,895,187
45,2020-10-11,749,114
46,2020-10-11,74,22
47,2020-10-11,124,14
48,2020-10-11,35,4
49,2020-10-11,792,151
50,2020-10-11,205,55
51,2020-10-11,1132,288
52,2020-10-11,285,94
53,2020-10-11,271,49
54,2020-10-11,1376,373
55,2020-10-11,515,105
56,2020-10-11,481,102
57,2020-10-11,2733,871
58,2020-10-11,118,29
59,2020-10-11,3246,748
60,2020-10-11,1343,440
61,2020-10-11,290,49
62,2020-10-11,1694,358
63,2020-10-11,284,65
64,2020-10-11,320,42
65,2020-10-11,182,27
66,2020-10-11,332,40
67,2020-10-11,2924,711
68,2020-10-11,3261,844
69,2020-10-11,4048,766
70,2020-10-11,315,78
71,2020-10-11,883,219
72,2020-10-11,527,99
73,2020-10-11,490,85
74,2020-10-11,1018,178
75,2020-10-11,7532,1920
76,2020-10-11,1049,212
77,2020-10-11,3213,749
78,2020-10-11,2876,576
79,2020-10-11,79,25
80,2020-10-11,813,244
81,2020-10-11,172,27
82,2020-10-11,79,10
83,2020-10-11,1224,164
84,2020-10-11,434,68
85,2020-10-11,320,45
86,2020-10-11,179,44
87,2020-10-11,173,40
88,2020-10-11,773,269
89,2020-10-11,456,95
90,2020-10-11,583,201
91,2020-10-11,3201,662
92,2020-10-11,5723,1176
93,2020-10-11,4926,1097
94,2020-10-11,5255,1295
95,2020-10-11,3292,789
971,2020-10-11,438,102
972,2020-10-11,147,24
973,2020-10-11,1745,65
974,2020-10-11,428,24
976,2020-10-11,463,29
01,2020-10-12,525,115
02,2020-10-12,1203,291
03,2020-10-12,259,48
04,2020-10-12,169,17
05,2020-10-12,164,22
06,2020-10-12,1216,230
07,2020-10-12,473,122
08,2020-10-12,241,65
09,2020-10-12,46,3
10,2020-10-12,690,138
11,2020-10-12,265,62
12,2020-10-12,183,28
13,2020-10-12,5612,723
14,2020-10-12,422,90
15,2020-10-12,74,16
16,2020-10-12,73,16
17,2020-10-12,175,57
18,2020-10-12,233,100
19,2020-10-12,178,43
21,2020-10-12,1016,263
22,2020-10-12,263,43
23,2020-10-12,93,16
24,2020-10-12,118,14
25,2020-10-12,672,154
26,2020-10-12,588,135
27,2020-10-12,342,99
28,2020-10-12,653,148
29,2020-10-12,235,48
2A,2020-10-12,175,50
2B,2020-10-12,135,16
30,2020-10-12,486,114
31,2020-10-12,1107,118
32,2020-10-12,102,29
33,2020-10-12,1366,210
34,2020-10-12,1018,156
35,2020-10-12,629,105
36,2020-10-12,206,82
37,2020-10-12,460,103
38,2020-10-12,1032,191
39,2020-10-12,342,61
40,2020-10-12,100,17
41,2020-10-12,370,70
42,2020-10-12,1252,292
43,2020-10-12,140,20
44,2020-10-12,896,189
45,2020-10-12,752,114
46,2020-10-12,74,22
47,2020-10-12,126,16
48,2020-10-12,35,5
49,2020-10-12,793,152
50,2020-10-12,208,55
51,2020-10-12,1135,288
52,2020-10-12,286,94
53,2020-10-12,274,49
54,2020-10-12,1380,374
55,2020-10-12,517,106
56,2020-10-12,481,102
57,2020-10-12,2734,871
58,2020-10-12,118,29
59,2020-10-12,3266,752
60,2020-10-12,1350,440
61,2020-10-12,291,49
62,2020-10-12,1697,361
63,2020-10-12,287,66
64,2020-10-12,325,42
65,2020-10-12,182,27
66,2020-10-12,332,40
67,2020-10-12,2927,711
68,2020-10-12,3262,844
69,2020-10-12,4063,773
70,2020-10-12,315,78
71,2020-10-12,885,222
72,2020-10-12,530,99
73,2020-10-12,492,88
74,2020-10-12,1020,178
75,2020-10-12,7553,1930
76,2020-10-12,1051,214
77,2020-10-12,3223,753
78,2020-10-12,2888,576
79,2020-10-12,79,25
80,2020-10-12,816,245
81,2020-10-12,176,28
82,2020-10-12,81,10
83,2020-10-12,1230,166
84,2020-10-12,435,68
85,2020-10-12,320,45
86,2020-10-12,180,44
87,2020-10-12,174,41
88,2020-10-12,773,269
89,2020-10-12,458,95
90,2020-10-12,582,201
91,2020-10-12,3212,664
92,2020-10-12,5755,1181
93,2020-10-12,4959,1099
94,2020-10-12,5267,1302
95,2020-10-12,3300,791
971,2020-10-12,438,104
972,2020-10-12,147,24
973,2020-10-12,1746,65
974,2020-10-12,428,24
976,2020-10-12,463,29
01,2020-10-13,530,115
02,2020-10-13,1208,295
03,2020-10-13,263,48
04,2020-10-13,169,17
05,2020-10-13,166,22
06,2020-10-13,1232,231
07,2020-10-13,474,121
08,2020-10-13,243,65
09,2020-10-13,47,3
10,2020-10-13,691,139
11,2020-10-13,266,63
12,2020-10-13,183,28
13,2020-10-13,5663,731
14,2020-10-13,426,91
15,2020-10-13,75,16
16,2020-10-13,74,16
17,2020-10-13,183,58
18,2020-10-13,235,100
19,2020-10-13,179,43
21,2020-10-13,1019,264
22,2020-10-13,263,43
23,2020-10-13,93,16
24,2020-10-13,118,14
25,2020-10-13,673,154
26,2020-10-13,592,135
27,2020-10-13,344,99
28,2020-10-13,654,148
29,2020-10-13,237,48
2A,2020-10-13,176,50
2B,2020-10-13,135,16
30,2020-10-13,495,116
31,2020-10-13,1139,119
32,2020-10-13,103,31
33,2020-10-13,1390,213
34,2020-10-13,1027,159
35,2020-10-13,632,105
36,2020-10-13,209,82
37,2020-10-13,468,103
38,2020-10-13,1041,190
39,2020-10-13,342,61
40,2020-10-13,101,17
41,2020-10-13,372,70
42,2020-10-13,1269,293
43,2020-10-13,144,20
44,2020-10-13,906,190
45,2020-10-13,753,114
46,2020-10-13,75,22
47,2020-10-13,130,16
48,2020-10-13,36,6
49,2020-10-13,796,154
50,2020-10-13,208,55
51,2020-10-13,1135,288
52,2020-10-13,286,94
53,2020-10-13,276,49
54,2020-10-13,1389,374
55,2020-10-13,518,106
56,2020-10-13,502,102
57,2020-10-13,2737,871
58,2020-10-13,119,29
59,2020-10-13,3315,760
60,2020-10-13,1353,441
61,2020-10-13,292,49
62,2020-10-13,1715,362
63,2020-10-13,292,68
64,2020-10-13,326,42
65,2020-10-13,182,27
66,2020-10-13,337,40
67,2020-10-13,2932,713
68,2020-10-13,3264,844
69,2020-10-13,4092,776
70,2020-10-13,316,78
71,2020-10-13,889,223
72,2020-10-13,535,99
73,2020-10-13,496,88
74,2020-10-13,1029,178
75,2020-10-13,7597,1938
76,2020-10-13,1053,214
77,2020-10-13,3240,754
78,2020-10-13,2899,584
79,2020-10-13,84,25
80,2020-10-13,823,245
81,2020-10-13,177,28
82,2020-10-13,86,11
83,2020-10-13,1238,166
84,2020-10-13,438,70
85,2020-10-13,320,46
86,2020-10-13,181,44
87,2020-10-13,175,41
88,2020-10-13,775,269
89,2020-10-13,462,95
90,2020-10-13,583,201
91,2020-10-13,3223,665
92,2020-10-13,5784,1182
93,2020-10-13,5034,1102
94,2020-10-13,5316,1305
95,2020-10-13,3332,793
971,2020-10-13,456,107
972,2020-10-13,147,24
973,2020-10-13,1753,65
974,2020-10-13,435,24
976,2020-10-13,464,29
01,2020-10-14,531,116
02,2020-10-14,1209,295
03,2020-10-14,262,48
04,2020-10-14,169,17
05,2020-10-14,167,23
06,2020-10-14,1238,231
07,2020-10-14,476,121
08,2020-10-14,246,65
09,2020-10-14,47,3
10,2020-10-14,693,139
11,2020-10-14,267,64
12,2020-10-14,183,29
13,2020-10-14,5719,737
14,2020-10-14,431,92
15,2020-10-14,77,16
16,2020-10-14,74,18
17,2020-10-14,185,59
18,2020-10-14,236,101
19,2020-10-14,180,43
21,2020-10-14,1022,267
22,2020-10-14,265,43
23,2020-10-14,94,16
24,2020-10-14,119,14
25,2020-10-14,673,154
26,2020-10-14,594,135
27,2020-10-14,345,101
28,2020-10-14,659,149
29,2020-10-14,238,48
2A,2020-10-14,176,52
2B,2020-10-14,135,16
30,2020-10-14,503,118
31,2020-10-14,1154,120
32,2020-10-14,103,31
33,2020-10-14,1407,217
34,2020-10-14,1047,164
35,2020-10-14,636,107
36,2020-10-14,210,82
37,2020-10-14,471,103
38,2020-10-14,1052,193
39,2020-10-14,346,61
40,2020-10-14,102,18
41,2020-10-14,373,71
42,2020-10-14,1280,298
43,2020-10-14,146,20
44,2020-10-14,914,193
45,2020-10-14,758,114
46,2020-10-14,75,22
47,2020-10-14,131,17
48,2020-10-14,36,6
49,2020-10-14,804,155
50,2020-10-14,211,57
51,2020-10-14,1138,288
52,2020-10-14,285,94
53,2020-10-14,276,49
54,2020-10-14,1389,374
55,2020-10-14,518,106
56,2020-10-14,503,102
57,2020-10-14,2739,876
58,2020-10-14,121,29
59,2020-10-14,3356,766
60,2020-10-14,1354,442
61,2020-10-14,292,49
62,2020-10-14,1732,365
63,2020-10-14,296,68
64,2020-10-14,328,42
65,2020-10-14,182,27
66,2020-10-14,341,41
67,2020-10-14,2935,713
68,2020-10-14,3267,844
69,2020-10-14,4131,781
70,2020-10-14,317,78
71,2020-10-14,905,224
72,2020-10-14,542,99
73,2020-10-14,499,88
74,2020-10-14,1038,178
75,2020-10-14,7647,1944
76,2020-10-14,1070,215
77,2020-10-14,3270,755
78,2020-10-14,2929,584
79,2020-10-14,84,25
80,2020-10-14,824,247
81,2020-10-14,181,28
82,2020-10-14,86,11
83,2020-10-14,1243,166
84,2020-10-14,446,70
85,2020-10-14,322,46
86,2020-10-14,182,44
87,2020-10-14,177,42
88,2020-10-14,775,269
89,2020-10-14,467,95
90,2020-10-14,584,202
91,2020-10-14,3254,666
92,2020-10-14,5808,1184
93,2020-10-14,5064,1102
94,2020-10-14,5387,1311
95,2020-10-14,3363,796
971,2020-10-14,457,111
972,2020-10-14,150,24
973,2020-10-14,1758,65
974,2020-10-14,435,24
976,2020-10-14,466,29
01,2020-10-15,538,117
02,2020-10-15,1212,296
03,2020-10-15,263,48
04,2020-10-15,169,17
05,2020-10-15,168,23
06,2020-10-15,1245,231
07,2020-10-15,477,121
08,2020-10-15,248,65
09,2020-10-15,47,3
10,2020-10-15,693,139
11,2020-10-15,267,64
12,2020-10-15,186,30
13,2020-10-15,5761,740
14,2020-10-15,438,92
15,2020-10-15,78,17
16,2020-10-15,74,18
17,2020-10-15,186,59
18,2020-10-15,235,102
19,2020-10-15,181,43
21,2020-10-15,1027,267
22,2020-10-15,265,43
23,2020-10-15,94,16
24,2020-10-15,119,14
25,2020-10-15,673,154
26,2020-10-15,598,138
27,2020-10-15,348,101
28,2020-10-15,662,150
29,2020-10-15,240,48
2A,2020-10-15,176,52
2B,2020-10-15,137,16
30,2020-10-15,510,119
31,2020-10-15,1175,122
32,2020-10-15,105,31
33,2020-10-15,1416,222
34,2020-10-15,1064,166
35,2020-10-15,641,108
36,2020-10-15,211,82
37,2020-10-15,477,103
38,2020-10-15,1061,194
39,2020-10-15,346,61
40,2020-10-15,103,19
41,2020-10-15,373,71
42,2020-10-15,1286,300
43,2020-10-15,148,22
44,2020-10-15,916,194
45,2020-10-15,763,114
46,2020-10-15,75,22
47,2020-10-15,132,17
48,2020-10-15,36,6
49,2020-10-15,811,155
50,2020-10-15,211,57
51,2020-10-15,1149,288
52,2020-10-15,285,95
53,2020-10-15,276,49
54,2020-10-15,1394,374
55,2020-10-15,521,106
56,2020-10-15,506,102
57,2020-10-15,2746,877
58,2020-10-15,122,29
59,2020-10-15,3409,772
60,2020-10-15,1361,442
61,2020-10-15,292,50
62,2020-10-15,1748,367
63,2020-10-15,309,70
64,2020-10-15,334,42
65,2020-10-15,183,27
66,2020-10-15,342,41
67,2020-10-15,2937,713
68,2020-10-15,3268,844
69,2020-10-15,4172,787
70,2020-10-15,317,78
71,2020-10-15,907,224
72,2020-10-15,545,99
73,2020-10-15,501,88
74,2020-10-15,1046,178
75,2020-10-15,7692,1947
76,2020-10-15,1089,216
77,2020-10-15,3276,757
78,2020-10-15,2941,590
79,2020-10-15,85,25
80,2020-10-15,828,248
81,2020-10-15,186,29
82,2020-10-15,90,13
83,2020-10-15,1247,166
84,2020-10-15,456,71
85,2020-10-15,322,46
86,2020-10-15,182,44
87,2020-10-15,179,45
88,2020-10-15,776,269
89,2020-10-15,469,95
90,2020-10-15,588,202
91,2020-10-15,3269,666
92,2020-10-15,5840,1187
93,2020-10-15,5126,1106
94,2020-10-15,5411,1314
95,2020-10-15,3382,804
971,2020-10-15,464,111
972,2020-10-15,153,25
973,2020-10-15,1760,65
974,2020-10-15,439,24
976,2020-10-15,466,29
01,2020-10-16,543,119
02,2020-10-16,1216,296
03,2020-10-16,262,49
04,2020-10-16,170,17
05,2020-10-16,168,24
06,2020-10-16,1250,231
07,2020-10-16,480,121
08,2020-10-16,248,65
09,2020-10-16,47,3
10,2020-10-16,693,140
11,2020-10-16,269,64
12,2020-10-16,187,31
13,2020-10-16,5820,752
14,2020-10-16,440,94
15,2020-10-16,80,20
16,2020-10-16,74,18
17,2020-10-16,186,59
18,2020-10-16,237,102
19,2020-10-16,184,44
21,2020-10-16,1030,267
22,2020-10-16,266,43
23,2020-10-16,94,16
24,2020-10-16,120,14
25,2020-10-16,674,154
26,2020-10-16,600,139
27,2020-10-16,352,101
28,2020-10-16,669,151
29,2020-10-16,241,48
2A,2020-10-16,176,52
2B,2020-10-16,138,16
30,2020-10-16,517,120
31,2020-10-16,1188,124
32,2020-10-16,105,31
33,2020-10-16,1429,227
34,2020-10-16,1081,173
35,2020-10-16,646,109
36,2020-10-16,211,82
37,2020-10-16,481,103
38,2020-10-16,1072,196
39,2020-10-16,346,61
40,2020-10-16,106,19
41,2020-10-16,373,71
42,2020-10-16,1302,308
43,2020-10-16,148,22
44,2020-10-16,924,194
45,2020-10-16,769,114
46,2020-10-16,75,22
47,2020-10-16,134,18
48,2020-10-16,36,6
49,2020-10-16,818,157
50,2020-10-16,213,57
51,2020-10-16,1149,288
52,2020-10-16,285,95
53,2020-10-16,278,49
54,2020-10-16,1397,375
55,2020-10-16,524,106
56,2020-10-16,513,103
57,2020-10-16,2750,877
58,2020-10-16,124,29
59,2020-10-16,3442,782
60,2020-10-16,1364,445
61,2020-10-16,292,50
62,2020-10-16,1760,368
63,2020-10-16,313,70
64,2020-10-16,336,45
65,2020-10-16,184,27
66,2020-10-16,343,42
67,2020-10-16,2941,713
68,2020-10-16,3270,844
69,2020-10-16,4202,797
70,2020-10-16,317,79
71,2020-10-16,913,227
72,2020-10-16,547,100
73,2020-10-16,502,88
74,2020-10-16,1049,179
75,2020-10-16,7726,1953
76,2020-10-16,1101,218
77,2020-10-16,3291,759
78,2020-10-16,2958,592
79,2020-10-16,86,26
80,2020-10-16,829,249
81,2020-10-16,189,30
82,2020-10-16,93,13
83,2020-10-16,1251,167
84,2020-10-16,464,72
85,2020-10-16,324,46
86,2020-10-16,183,44
87,2020-10-16,184,45
88,2020-10-16,776,269
89,2020-10-16,470,95
90,2020-10-16,589,202
91,2020-10-16,3272,667
92,2020-10-16,5870,1188
93,2020-10-16,5159,1111
94,2020-10-16,5434,1315
95,2020-10-16,3405,807
971,2020-10-16,501,113
972,2020-10-16,157,26
973,2020-10-16,1761,65
974,2020-10-16,443,24
976,2020-10-16,466,29
01,2020-10-17,542,119
02,2020-10-17,1221,296
03,2020-10-17,263,51
04,2020-10-17,171,17
05,2020-10-17,170,25
06,2020-10-17,1255,231
07,2020-10-17,480,121
08,2020-10-17,250,66
09,2020-10-17,47,3
10,2020-10-17,693,140
11,2020-10-17,270,64
12,2020-10-17,190,34
13,2020-10-17,5865,757
14,2020-10-17,444,95
15,2020-10-17,81,20
16,2020-10-17,74,18
17,2020-10-17,187,59
18,2020-10-17,238,102
19,2020-10-17,185,44
21,2020-10-17,1034,267
22,2020-10-17,269,43
23,2020-10-17,94,17
24,2020-10-17,121,14
25,2020-10-17,676,154
26,2020-10-17,602,140
27,2020-10-17,352,101
28,2020-10-17,672,151
29,2020-10-17,244,48
2A,2020-10-17,178,52
2B,2020-10-17,139,16
30,2020-10-17,520,122
31,2020-10-17,1208,125
32,2020-10-17,106,31
33,2020-10-17,1433,230
34,2020-10-17,1090,177
35,2020-10-17,650,110
36,2020-10-17,211,82
37,2020-10-17,483,104
38,2020-10-17,1092,202
39,2020-10-17,350,61
40,2020-10-17,106,19
41,2020-10-17,373,72
42,2020-10-17,1315,314
43,2020-10-17,149,22
44,2020-10-17,929,194
45,2020-10-17,774,114
46,2020-10-17,75,22
47,2020-10-17,134,18
48,2020-10-17,36,6
49,2020-10-17,823,158
50,2020-10-17,213,57
51,2020-10-17,1156,292
52,2020-10-17,286,95
53,2020-10-17,280,49
54,2020-10-17,1399,375
55,2020-10-17,525,106
56,2020-10-17,519,104
57,2020-10-17,2753,877
58,2020-10-17,125,29
59,2020-10-17,3473,784
60,2020-10-17,1368,445
61,2020-10-17,292,50
62,2020-10-17,1772,369
63,2020-10-17,317,70
64,2020-10-17,341,45
65,2020-10-17,184,27
66,2020-10-17,345,42
67,2020-10-17,2946,713
68,2020-10-17,3270,844
69,2020-10-17,4234,807
70,2020-10-17,318,79
71,2020-10-17,917,228
72,2020-10-17,552,100
73,2020-10-17,504,88
74,2020-10-17,1051,179
75,2020-10-17,7754,1958
76,2020-10-17,1111,218
77,2020-10-17,3301,763
78,2020-10-17,2974,592
79,2020-10-17,87,26
80,2020-10-17,830,249
81,2020-10-17,192,30
82,2020-10-17,93,13
83,2020-10-17,1258,168
84,2020-10-17,469,73
85,2020-10-17,326,46
86,2020-10-17,184,44
87,2020-10-17,187,45
88,2020-10-17,776,269
89,2020-10-17,477,95
90,2020-10-17,589,202
91,2020-10-17,3282,670
92,2020-10-17,5888,1190
93,2020-10-17,5175,1115
94,2020-10-17,5455,1316
95,2020-10-17,3415,810
971,2020-10-17,504,117
972,2020-10-17,159,27
973,2020-10-17,1762,65
974,2020-10-17,445,24
976,2020-10-17,466,29
01,2020-10-18,543,119
02,2020-10-18,1222,296
03,2020-10-18,263,53
04,2020-10-18,172,17
05,2020-10-18,171,25
06,2020-10-18,1258,233
07,2020-10-18,480,123
08,2020-10-18,250,66
09,2020-10-18,47,5
10,2020-10-18,693,140
11,2020-10-18,269,64
12,2020-10-18,191,35
13,2020-10-18,5887,761
14,2020-10-18,446,95
15,2020-10-18,81,20
16,2020-10-18,74,18
17,2020-10-18,187,59
18,2020-10-18,238,102
19,2020-10-18,186,44
21,2020-10-18,1034,267
22,2020-10-18,269,43
23,2020-10-18,94,17
24,2020-10-18,121,14
25,2020-10-18,676,155
26,2020-10-18,602,140
27,2020-10-18,353,101
28,2020-10-18,672,151
29,2020-10-18,246,48
2A,2020-10-18,179,52
2B,2020-10-18,140,16
30,2020-10-18,520,125
31,2020-10-18,1214,126
32,2020-10-18,106,33
33,2020-10-18,1441,232
34,2020-10-18,1090,179
35,2020-10-18,653,110
36,2020-10-18,211,82
37,2020-10-18,484,104
38,2020-10-18,1097,206
39,2020-10-18,356,62
40,2020-10-18,107,19
41,2020-10-18,373,72
42,2020-10-18,1317,316
43,2020-10-18,149,22
44,2020-10-18,932,194
45,2020-10-18,774,114
46,2020-10-18,75,22
47,2020-10-18,134,19
48,2020-10-18,36,6
49,2020-10-18,824,158
50,2020-10-18,213,57
51,2020-10-18,1156,292
52,2020-10-18,286,95
53,2020-10-18,281,50
54,2020-10-18,1399,375
55,2020-10-18,528,106
56,2020-10-18,519,104
57,2020-10-18,2753,877
58,2020-10-18,125,29
59,2020-10-18,3489,788
60,2020-10-18,1369,446
61,2020-10-18,292,50
62,2020-10-18,1780,369
63,2020-10-18,318,71
64,2020-10-18,342,45
65,2020-10-18,185,27
66,2020-10-18,345,42
67,2020-10-18,2948,714
68,2020-10-18,3270,844
69,2020-10-18,4243,812
70,2020-10-18,320,79
71,2020-10-18,918,229
72,2020-10-18,554,100
73,2020-10-18,510,90
74,2020-10-18,1054,179
75,2020-10-18,7774,1963
76,2020-10-18,1121,221
77,2020-10-18,3307,770
78,2020-10-18,2983,593
79,2020-10-18,87,26
80,2020-10-18,830,249
81,2020-10-18,192,31
82,2020-10-18,94,14
83,2020-10-18,1261,169
84,2020-10-18,471,74
85,2020-10-18,327,46
86,2020-10-18,184,44
87,2020-10-18,189,46
